Event	ID	Name			Wwise Object Path	Notes
	3032050364	Play_WT_Drums_Index_12_atwood_WantedArpBeats_24			\PulseInstruments\PulseInstrument_WT_Drums_Index_12\Play_WT_Drums_Index_12_atwood_WantedArpBeats_24	
	3391312602	Stop_WT_Drums_Index_12_atwood_WantedArpBeats_24			\PulseInstruments\PulseInstrument_WT_Drums_Index_12\Stop_WT_Drums_Index_12_atwood_WantedArpBeats_24	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	5066312	atwood_WantedArpBeats_12	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_Drums_Index_12\atwood_WantedArpBeats_12_358B4EC2.wem	5066312.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_Drums_Index_12\atwood_WantedArpBeats_24\atwood_WantedArpBeats_12	
	33936311	atwood_WantedArpBeats_42	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_Drums_Index_12\atwood_WantedArpBeats_42_358B4EC2.wem	33936311.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_Drums_Index_12\atwood_WantedArpBeats_24\atwood_WantedArpBeats_42	
	44614414	atwood_WantedArpBeats_11	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_Drums_Index_12\atwood_WantedArpBeats_11_358B4EC2.wem	44614414.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_Drums_Index_12\atwood_WantedArpBeats_24\atwood_WantedArpBeats_11	
	81371340	atwood_WantedArpBeats_36	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_Drums_Index_12\atwood_WantedArpBeats_36_358B4EC2.wem	81371340.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_Drums_Index_12\atwood_WantedArpBeats_24\atwood_WantedArpBeats_36	
