Event	ID	Name			Wwise Object Path	Notes
	2965534666	Play_WT_OneShots_Index_04_Blueprint_joeStutter_Emin_11			\PulseInstruments\PulseInstrument_WT_OneShots_Index_04\Play_WT_OneShots_Index_04_Blueprint_joeStutter_Emin_11	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	34070254	Blueprint_mophoStutter_Emin_2	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_mophoStutter_Emin_2_358B4EC2.wem	34070254.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_mophoStutter_Emin_2	
	49716795	Blueprint_mophoStutter_Emin_6	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_mophoStutter_Emin_6_358B4EC2.wem	49716795.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_mophoStutter_Emin_6	
	56816918	Blueprint_joeStutter_Emin_7	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_joeStutter_Emin_7_358B4EC2.wem	56816918.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_joeStutter_Emin_7	
	67339437	Blueprint_joeGrowl_Emin_2	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_joeGrowl_Emin_2_358B4EC2.wem	67339437.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_joeGrowl_Emin_2	
	83663256	Blueprint_mophoStutter_Emin_5	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_mophoStutter_Emin_5_358B4EC2.wem	83663256.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_mophoStutter_Emin_5	
	86307362	Blueprint_mophoGrowl_Emin_3	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_mophoGrowl_Emin_3_358B4EC2.wem	86307362.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_mophoGrowl_Emin_3	
	89335312	Blueprint_mophoGrowl_Emin_8	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_mophoGrowl_Emin_8_358B4EC2.wem	89335312.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_mophoGrowl_Emin_8	
	134494786	Blueprint_joeGrowl_Emin_9	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_04\Blueprint_joeGrowl_Emin_9_358B4EC2.wem	134494786.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_04\Blueprint_joeStutter_Emin_11\Blueprint_joeGrowl_Emin_9	
