Event	ID	Name			Wwise Object Path	Notes
	108415221	Play_PL_HighSynth_Index_25_scraper_planetGtrMels_4			\PulseInstruments\PulseInstrument_PL_HighSynth_Index_25\Play_PL_HighSynth_Index_25_scraper_planetGtrMels_4	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	6579161	scraper_planetMels_5	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_HighSynth_Index_25\scraper_planetMels_5_358B4EC2.wem	6579161.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_HighSynth_Index_25\scraper_planetGtrMels_4\scraper_planetMels_5	
	25490662	scraper_planetMels_9	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_HighSynth_Index_25\scraper_planetMels_9_358B4EC2.wem	25490662.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_HighSynth_Index_25\scraper_planetGtrMels_4\scraper_planetMels_9	
	51049483	scraper_planetMels_12	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_HighSynth_Index_25\scraper_planetMels_12_358B4EC2.wem	51049483.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_HighSynth_Index_25\scraper_planetGtrMels_4\scraper_planetMels_12	
