Event	ID	Name			Wwise Object Path	Notes
	1356286117	Play_WT_OneShots_Index_17_aporia_planetStabs_37			\PulseInstruments\PulseInstrument_WT_OneShots_Index_17\Play_WT_OneShots_Index_17_aporia_planetStabs_37	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	57558775	aporia_planetStabs_33	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_17\aporia_planetStabs_33_358B4EC2.wem	57558775.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_17\aporia_planetStabs_37\aporia_planetStabs_33	
	85203774	aporia_planetStabs_39	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_17\aporia_planetStabs_39_358B4EC2.wem	85203774.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_17\aporia_planetStabs_37\aporia_planetStabs_39	
	93023237	aporia_planetStabs_2	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_17\aporia_planetStabs_2_358B4EC2.wem	93023237.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_17\aporia_planetStabs_37\aporia_planetStabs_2	
	97622981	aporia_planetStabs_32	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_17\aporia_planetStabs_32_358B4EC2.wem	97622981.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_17\aporia_planetStabs_37\aporia_planetStabs_32	
	99699792	aporia_planetStabs_5	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\WT_OneShots_Index_17\aporia_planetStabs_5_358B4EC2.wem	99699792.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_WT_OneShots_Index_17\aporia_planetStabs_37\aporia_planetStabs_5	
