Event	ID	Name			Wwise Object Path	Notes
	972489965	Play_PL_Melody_HI_Index_27_overseer_planetAcoustic_13			\PulseInstruments\PulseInstrument_PL_Melody_HI_Index_27\Play_PL_Melody_HI_Index_27_overseer_planetAcoustic_13	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	25535848	overseer_planetAcoustic_13	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_13_358B4EC2.wem	25535848.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_13	
	74525821	overseer_planetAcoustic_11	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_11_358B4EC2.wem	74525821.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_11	
	78639766	overseer_planetAcoustic_1	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_1_358B4EC2.wem	78639766.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_1	
	78994978	overseer_planetAcoustic_3	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_3_358B4EC2.wem	78994978.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_3	
	131269833	overseer_planetAcoustic_4	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_4_358B4EC2.wem	131269833.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_4	
	145007974	overseer_planetAcoustic_10	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_10_358B4EC2.wem	145007974.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_10	
	182099800	overseer_planetAcoustic_14	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_14_358B4EC2.wem	182099800.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_14	
	277727512	overseer_planetAcoustic_18	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_18_358B4EC2.wem	277727512.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_18	
	309184834	overseer_planetAcoustic_15	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_15_358B4EC2.wem	309184834.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_15	
	544033603	overseer_planetAcoustic_12	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_12_358B4EC2.wem	544033603.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_12	
	572280095	overseer_planetAcoustic_16	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_16_358B4EC2.wem	572280095.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_16	
	574027818	overseer_planetAcoustic_17	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_17_358B4EC2.wem	574027818.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_17	
	584339153	overseer_planetAcoustic_20	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_20_358B4EC2.wem	584339153.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_20	
	663293156	overseer_planetAcoustic_19	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_19_358B4EC2.wem	663293156.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_19	
	703169730	overseer_planetAcoustic_5	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_5_358B4EC2.wem	703169730.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_5	
	753160171	overseer_planetAcoustic_2	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_2_358B4EC2.wem	753160171.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_2	
	808574541	overseer_planetAcoustic_9	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_9_358B4EC2.wem	808574541.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_9	
	843205959	overseer_planetAcoustic_7	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_7_358B4EC2.wem	843205959.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_7	
	1008244469	overseer_planetAcoustic_6	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\PL_Melody_HI_Index_27\overseer_planetAcoustic_6_358B4EC2.wem	1008244469.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_PL_Melody_HI_Index_27\overseer_planetAcoustic_13\overseer_planetAcoustic_6	
