Event	ID	Name			Wwise Object Path	Notes
	3230263864	Play_SP_Melody_Index_08_ascension_elektrik_Emin_1			\PulseInstruments\PulseInstrument_SP_Melody_Index_08\Play_SP_Melody_Index_08_ascension_elektrik_Emin_1	

Game Parameter	ID	Name			Wwise Object Path	Notes
	18151427	Pulse_Event_PanLR			\Default Work Unit\Pulse\Pulse_Event_PanLR	
	1891889666	Pulse_Event_Pitch			\Default Work Unit\Pulse\Pulse_Event_Pitch	
	2954454836	Pulse_Event_SendBus_03			\Default Work Unit\Pulse\Pulse_Event_SendBus_03	
	2954454837	Pulse_Event_SendBus_02			\Default Work Unit\Pulse\Pulse_Event_SendBus_02	
	2954454838	Pulse_Event_SendBus_01			\Default Work Unit\Pulse\Pulse_Event_SendBus_01	
	2954454839	Pulse_Event_SendBus_00			\Default Work Unit\Pulse\Pulse_Event_SendBus_00	
	3465058902	Pulse_Event_Volume			\Default Work Unit\Pulse\Pulse_Event_Volume	
	4145342657	Pulse_Event_PanFR			\Default Work Unit\Pulse\Pulse_Event_PanFR	

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	1381094	ascension_elektrik_Emin_28	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_28_358B4EC2.wem	1381094.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_28	
	1753671	ascension_elektrik_Emin_37	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_37_358B4EC2.wem	1753671.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_37	
	4502428	ascension_elektrik_Emin_5	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_5_358B4EC2.wem	4502428.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_5	
	53661348	ascension_elektrik_Emin_40	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_40_358B4EC2.wem	53661348.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_40	
	181925732	ascension_elektrik_Emin_14	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_14_358B4EC2.wem	181925732.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_14	
	287583119	ascension_elektrik_Emin_11	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_11_358B4EC2.wem	287583119.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_11	
	291502145	ascension_elektrik_Emin_19	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_19_358B4EC2.wem	291502145.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_19	
	305232225	ascension_elektrik_Emin_24	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_24_358B4EC2.wem	305232225.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_24	
	307442327	ascension_elektrik_Emin_3	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_3_358B4EC2.wem	307442327.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_3	
	351100302	ascension_elektrik_Emin_18	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_18_358B4EC2.wem	351100302.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_18	
	356029850	ascension_elektrik_Emin_36	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_36_358B4EC2.wem	356029850.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_36	
	390331781	ascension_elektrik_Emin_27	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_27_358B4EC2.wem	390331781.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_27	
	480061306	ascension_elektrik_Emin_4	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_4_358B4EC2.wem	480061306.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_4	
	507626971	ascension_elektrik_Emin_2	T:\BUILDAGENT\WORK\9A7A8DD8B2E0B6C8\GAME\ASSETS\EXPORTED\AUDIO\.cache\Windows\SFX\PulseInstruments\SP_Melody_Index_08\ascension_elektrik_Emin_2_358B4EC2.wem	507626971.wem	\Actor-Mixer Hierarchy\PulseInstruments\PulseActorMixer\PulseInstrument_SP_Melody_Index_08\ascension_elektrik_Emin_1\ascension_elektrik_Emin_2	
